coeff_pair,direction,attack_name,image,nc,ber
"(1,0)/(6,6)",A,gaussian_blur_5x5,kodim19.png,0.357421875,0.3212890625
"(1,0)/(6,6)",A,espcn_x4,kodim19.png,1.0,0.0
"(1,0)/(6,6)",A,real_esrgan,kodim20.png,0.19921875,0.400390625
"(1,0)/(6,6)",A,jpeg_compression_q50,kodim20.png,0.62109375,0.189453125
"(1,0)/(6,6)",A,gaussian_blur_5x5,kodim20.png,0.587890625,0.2060546875
"(1,0)/(6,6)",A,espcn_x4,kodim20.png,0.94140625,0.029296875
"(1,0)/(6,6)",B,real_esrgan,kodim01.png,0.302734375,0.3486328125
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim01.png,0.78515625,0.107421875
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim01.png,0.33203125,0.333984375
"(1,0)/(6,6)",B,espcn_x4,kodim01.png,1.0,0.0
"(1,0)/(6,6)",B,real_esrgan,kodim02.png,0.451171875,0.2744140625
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim02.png,0.89453125,0.052734375
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim02.png,0.71875,0.140625
"(1,0)/(6,6)",B,espcn_x4,kodim02.png,0.998046875,0.0009765625
"(1,0)/(6,6)",B,real_esrgan,kodim03.png,0.453125,0.2734375
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim03.png,0.818359375,0.0908203125
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim03.png,0.568359375,0.2158203125
"(1,0)/(6,6)",B,espcn_x4,kodim03.png,0.99609375,0.001953125
"(1,0)/(6,6)",B,real_esrgan,kodim04.png,0.23828125,0.380859375
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim04.png,0.76171875,0.119140625
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim04.png,0.359375,0.3203125
"(1,0)/(6,6)",B,espcn_x4,kodim04.png,1.0,0.0
"(1,0)/(6,6)",B,real_esrgan,kodim05.png,0.388671875,0.3056640625
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim05.png,0.787109375,0.1064453125
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim05.png,0.203125,0.3984375
"(1,0)/(6,6)",B,espcn_x4,kodim05.png,0.998046875,0.0009765625
"(1,0)/(6,6)",B,real_esrgan,kodim06.png,0.47265625,0.263671875
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim06.png,0.81640625,0.091796875
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim06.png,0.4609375,0.26953125
"(1,0)/(6,6)",B,espcn_x4,kodim06.png,0.966796875,0.0166015625
"(1,0)/(6,6)",B,real_esrgan,kodim07.png,0.41796875,0.291015625
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim07.png,0.7578125,0.12109375
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim07.png,0.400390625,0.2998046875
"(1,0)/(6,6)",B,espcn_x4,kodim07.png,1.0,0.0
"(1,0)/(6,6)",B,real_esrgan,kodim08.png,0.259765625,0.3701171875
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim08.png,0.802734375,0.0986328125
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim08.png,0.3046875,0.34765625
"(1,0)/(6,6)",B,espcn_x4,kodim08.png,0.98046875,0.009765625
"(1,0)/(6,6)",B,real_esrgan,kodim09.png,0.359375,0.3203125
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim09.png,0.7890625,0.10546875
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim09.png,0.46875,0.265625
"(1,0)/(6,6)",B,espcn_x4,kodim09.png,1.0,0.0
"(1,0)/(6,6)",B,real_esrgan,kodim10.png,0.26171875,0.369140625
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim10.png,0.765625,0.1171875
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim10.png,0.42578125,0.287109375
"(1,0)/(6,6)",B,espcn_x4,kodim10.png,0.99609375,0.001953125
"(1,0)/(6,6)",B,real_esrgan,kodim11.png,0.4921875,0.25390625
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim11.png,0.82421875,0.087890625
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim11.png,0.45703125,0.271484375
"(1,0)/(6,6)",B,espcn_x4,kodim11.png,1.0,0.0
"(1,0)/(6,6)",B,real_esrgan,kodim12.png,0.5703125,0.21484375
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim12.png,0.84765625,0.076171875
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim12.png,0.59765625,0.201171875
"(1,0)/(6,6)",B,espcn_x4,kodim12.png,0.98046875,0.009765625
"(1,0)/(6,6)",B,real_esrgan,kodim13.png,0.48828125,0.255859375
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim13.png,0.8515625,0.07421875
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim13.png,0.271484375,0.3642578125
"(1,0)/(6,6)",B,espcn_x4,kodim13.png,0.982421875,0.0087890625
"(1,0)/(6,6)",B,real_esrgan,kodim14.png,0.5234375,0.23828125
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim14.png,0.76953125,0.115234375
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim14.png,0.228515625,0.3857421875
"(1,0)/(6,6)",B,espcn_x4,kodim14.png,1.0,0.0
"(1,0)/(6,6)",B,real_esrgan,kodim15.png,0.392578125,0.3037109375
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim15.png,0.7890625,0.10546875
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim15.png,0.568359375,0.2158203125
"(1,0)/(6,6)",B,espcn_x4,kodim15.png,0.95703125,0.021484375
"(1,0)/(6,6)",B,real_esrgan,kodim16.png,0.478515625,0.2607421875
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim16.png,0.783203125,0.1083984375
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim16.png,0.41796875,0.291015625
"(1,0)/(6,6)",B,espcn_x4,kodim16.png,1.0,0.0
"(1,0)/(6,6)",B,real_esrgan,kodim17.png,0.34765625,0.326171875
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim17.png,0.72265625,0.138671875
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim17.png,0.302734375,0.3486328125
"(1,0)/(6,6)",B,espcn_x4,kodim17.png,0.99609375,0.001953125
"(1,0)/(6,6)",B,real_esrgan,kodim18.png,0.544921875,0.2275390625
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim18.png,0.810546875,0.0947265625
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim18.png,0.376953125,0.3115234375
"(1,0)/(6,6)",B,espcn_x4,kodim18.png,0.998046875,0.0009765625
"(1,0)/(6,6)",B,real_esrgan,kodim19.png,0.41015625,0.294921875
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim19.png,0.78515625,0.107421875
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim19.png,0.373046875,0.3134765625
"(1,0)/(6,6)",B,espcn_x4,kodim19.png,1.0,0.0
"(1,0)/(6,6)",B,real_esrgan,kodim20.png,0.19140625,0.404296875
"(1,0)/(6,6)",B,jpeg_compression_q50,kodim20.png,0.619140625,0.1904296875
"(1,0)/(6,6)",B,gaussian_blur_5x5,kodim20.png,0.5625,0.21875
"(1,0)/(6,6)",B,espcn_x4,kodim20.png,0.951171875,0.0244140625
"(1,0)/(7,5)",A,real_esrgan,kodim01.png,0.27734375,0.361328125
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim01.png,0.908203125,0.0458984375
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim01.png,0.318359375,0.3408203125
"(1,0)/(7,5)",A,espcn_x4,kodim01.png,1.0,0.0
"(1,0)/(7,5)",A,real_esrgan,kodim02.png,0.462890625,0.2685546875
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim02.png,0.962890625,0.0185546875
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim02.png,0.728515625,0.1357421875
"(1,0)/(7,5)",A,espcn_x4,kodim02.png,0.998046875,0.0009765625
"(1,0)/(7,5)",A,real_esrgan,kodim03.png,0.4609375,0.26953125
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim03.png,0.884765625,0.0576171875
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim03.png,0.578125,0.2109375
"(1,0)/(7,5)",A,espcn_x4,kodim03.png,0.99609375,0.001953125
"(1,0)/(7,5)",A,real_esrgan,kodim04.png,0.330078125,0.3349609375
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim04.png,0.873046875,0.0634765625
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim04.png,0.4453125,0.27734375
"(1,0)/(7,5)",A,espcn_x4,kodim04.png,1.0,0.0
"(1,0)/(7,5)",A,real_esrgan,kodim05.png,0.46875,0.265625
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim05.png,0.869140625,0.0654296875
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim05.png,0.26171875,0.369140625
"(1,0)/(7,5)",A,espcn_x4,kodim05.png,0.984375,0.0078125
"(1,0)/(7,5)",A,real_esrgan,kodim06.png,0.517578125,0.2412109375
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim06.png,0.890625,0.0546875
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim06.png,0.443359375,0.2783203125
"(1,0)/(7,5)",A,espcn_x4,kodim06.png,0.97265625,0.013671875
"(1,0)/(7,5)",A,real_esrgan,kodim07.png,0.45703125,0.271484375
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim07.png,0.86328125,0.068359375
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim07.png,0.455078125,0.2724609375
"(1,0)/(7,5)",A,espcn_x4,kodim07.png,1.0,0.0
"(1,0)/(7,5)",A,real_esrgan,kodim08.png,0.240234375,0.3798828125
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim08.png,0.849609375,0.0751953125
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim08.png,0.296875,0.3515625
"(1,0)/(7,5)",A,espcn_x4,kodim08.png,0.984375,0.0078125
"(1,0)/(7,5)",A,real_esrgan,kodim09.png,0.310546875,0.3447265625
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim09.png,0.83984375,0.080078125
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim09.png,0.466796875,0.2666015625
"(1,0)/(7,5)",A,espcn_x4,kodim09.png,1.0,0.0
"(1,0)/(7,5)",A,real_esrgan,kodim10.png,0.283203125,0.3583984375
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim10.png,0.857421875,0.0712890625
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim10.png,0.42578125,0.287109375
"(1,0)/(7,5)",A,espcn_x4,kodim10.png,0.98828125,0.005859375
"(1,0)/(7,5)",A,real_esrgan,kodim11.png,0.525390625,0.2373046875
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim11.png,0.931640625,0.0341796875
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim11.png,0.46875,0.265625
"(1,0)/(7,5)",A,espcn_x4,kodim11.png,1.0,0.0
"(1,0)/(7,5)",A,real_esrgan,kodim12.png,0.53125,0.234375
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim12.png,0.916015625,0.0419921875
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim12.png,0.568359375,0.2158203125
"(1,0)/(7,5)",A,espcn_x4,kodim12.png,0.982421875,0.0087890625
"(1,0)/(7,5)",A,real_esrgan,kodim13.png,0.46875,0.265625
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim13.png,0.93359375,0.033203125
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim13.png,0.2734375,0.36328125
"(1,0)/(7,5)",A,espcn_x4,kodim13.png,0.982421875,0.0087890625
"(1,0)/(7,5)",A,real_esrgan,kodim14.png,0.576171875,0.2119140625
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim14.png,0.896484375,0.0517578125
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim14.png,0.25390625,0.373046875
"(1,0)/(7,5)",A,espcn_x4,kodim14.png,1.0,0.0
"(1,0)/(7,5)",A,real_esrgan,kodim15.png,0.369140625,0.3154296875
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim15.png,0.865234375,0.0673828125
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim15.png,0.619140625,0.1904296875
"(1,0)/(7,5)",A,espcn_x4,kodim15.png,0.97265625,0.013671875
"(1,0)/(7,5)",A,real_esrgan,kodim16.png,0.4921875,0.25390625
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim16.png,0.88671875,0.056640625
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim16.png,0.447265625,0.2763671875
"(1,0)/(7,5)",A,espcn_x4,kodim16.png,1.0,0.0
"(1,0)/(7,5)",A,real_esrgan,kodim17.png,0.435546875,0.2822265625
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim17.png,0.837890625,0.0810546875
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim17.png,0.33984375,0.330078125
"(1,0)/(7,5)",A,espcn_x4,kodim17.png,0.9921875,0.00390625
"(1,0)/(7,5)",A,real_esrgan,kodim18.png,0.529296875,0.2353515625
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim18.png,0.931640625,0.0341796875
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim18.png,0.341796875,0.3291015625
"(1,0)/(7,5)",A,espcn_x4,kodim18.png,0.9921875,0.00390625
"(1,0)/(7,5)",A,real_esrgan,kodim19.png,0.3671875,0.31640625
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim19.png,0.86328125,0.068359375
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim19.png,0.33984375,0.330078125
"(1,0)/(7,5)",A,espcn_x4,kodim19.png,1.0,0.0
"(1,0)/(7,5)",A,real_esrgan,kodim20.png,0.2109375,0.39453125
"(1,0)/(7,5)",A,jpeg_compression_q50,kodim20.png,0.677734375,0.1611328125
"(1,0)/(7,5)",A,gaussian_blur_5x5,kodim20.png,0.599609375,0.2001953125
"(1,0)/(7,5)",A,espcn_x4,kodim20.png,0.9375,0.03125
"(1,0)/(7,5)",B,real_esrgan,kodim01.png,0.322265625,0.3388671875
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim01.png,0.916015625,0.0419921875
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim01.png,0.333984375,0.3330078125
"(1,0)/(7,5)",B,espcn_x4,kodim01.png,1.0,0.0
"(1,0)/(7,5)",B,real_esrgan,kodim02.png,0.470703125,0.2646484375
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim02.png,0.95703125,0.021484375
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim02.png,0.71875,0.140625
"(1,0)/(7,5)",B,espcn_x4,kodim02.png,0.998046875,0.0009765625
"(1,0)/(7,5)",B,real_esrgan,kodim03.png,0.482421875,0.2587890625
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim03.png,0.880859375,0.0595703125
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim03.png,0.568359375,0.2158203125
"(1,0)/(7,5)",B,espcn_x4,kodim03.png,0.994140625,0.0029296875
"(1,0)/(7,5)",B,real_esrgan,kodim04.png,0.244140625,0.3779296875
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim04.png,0.849609375,0.0751953125
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim04.png,0.3671875,0.31640625
"(1,0)/(7,5)",B,espcn_x4,kodim04.png,1.0,0.0
"(1,0)/(7,5)",B,real_esrgan,kodim05.png,0.376953125,0.3115234375
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim05.png,0.8984375,0.05078125
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim05.png,0.20703125,0.396484375
"(1,0)/(7,5)",B,espcn_x4,kodim05.png,0.98828125,0.005859375
"(1,0)/(7,5)",B,real_esrgan,kodim06.png,0.498046875,0.2509765625
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim06.png,0.896484375,0.0517578125
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim06.png,0.451171875,0.2744140625
"(1,0)/(7,5)",B,espcn_x4,kodim06.png,0.966796875,0.0166015625
"(1,0)/(7,5)",B,real_esrgan,kodim07.png,0.462890625,0.2685546875
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim07.png,0.841796875,0.0791015625
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim07.png,0.400390625,0.2998046875
"(1,0)/(7,5)",B,espcn_x4,kodim07.png,1.0,0.0
"(1,0)/(7,5)",B,real_esrgan,kodim08.png,0.275390625,0.3623046875
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim08.png,0.869140625,0.0654296875
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim08.png,0.306640625,0.3466796875
"(1,0)/(7,5)",B,espcn_x4,kodim08.png,0.982421875,0.0087890625
"(1,0)/(7,5)",B,real_esrgan,kodim09.png,0.3828125,0.30859375
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim09.png,0.865234375,0.0673828125
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim09.png,0.484375,0.2578125
"(1,0)/(7,5)",B,espcn_x4,kodim09.png,1.0,0.0
"(1,0)/(7,5)",B,real_esrgan,kodim10.png,0.310546875,0.3447265625
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim10.png,0.86328125,0.068359375
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim10.png,0.439453125,0.2802734375
"(1,0)/(7,5)",B,espcn_x4,kodim10.png,0.99609375,0.001953125
"(1,0)/(7,5)",B,real_esrgan,kodim11.png,0.490234375,0.2548828125
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim11.png,0.908203125,0.0458984375
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim11.png,0.455078125,0.2724609375
"(1,0)/(7,5)",B,espcn_x4,kodim11.png,1.0,0.0
"(1,0)/(7,5)",B,real_esrgan,kodim12.png,0.591796875,0.2041015625
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim12.png,0.923828125,0.0380859375
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim12.png,0.599609375,0.2001953125
"(1,0)/(7,5)",B,espcn_x4,kodim12.png,0.98046875,0.009765625
"(1,0)/(7,5)",B,real_esrgan,kodim13.png,0.50390625,0.248046875
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim13.png,0.93359375,0.033203125
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim13.png,0.265625,0.3671875
"(1,0)/(7,5)",B,espcn_x4,kodim13.png,0.98046875,0.009765625
"(1,0)/(7,5)",B,real_esrgan,kodim14.png,0.552734375,0.2236328125
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim14.png,0.908203125,0.0458984375
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim14.png,0.22265625,0.388671875
"(1,0)/(7,5)",B,espcn_x4,kodim14.png,0.998046875,0.0009765625
"(1,0)/(7,5)",B,real_esrgan,kodim15.png,0.412109375,0.2939453125
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim15.png,0.84765625,0.076171875
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim15.png,0.57421875,0.212890625
"(1,0)/(7,5)",B,espcn_x4,kodim15.png,0.958984375,0.0205078125
"(1,0)/(7,5)",B,real_esrgan,kodim16.png,0.5,0.25
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim16.png,0.896484375,0.0517578125
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim16.png,0.4140625,0.29296875
"(1,0)/(7,5)",B,espcn_x4,kodim16.png,1.0,0.0
"(1,0)/(7,5)",B,real_esrgan,kodim17.png,0.4140625,0.29296875
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim17.png,0.822265625,0.0888671875
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim17.png,0.30078125,0.349609375
"(1,0)/(7,5)",B,espcn_x4,kodim17.png,0.99609375,0.001953125
"(1,0)/(7,5)",B,real_esrgan,kodim18.png,0.5703125,0.21484375
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim18.png,0.923828125,0.0380859375
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim18.png,0.361328125,0.3193359375
"(1,0)/(7,5)",B,espcn_x4,kodim18.png,0.99609375,0.001953125
"(1,0)/(7,5)",B,real_esrgan,kodim19.png,0.431640625,0.2841796875
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim19.png,0.880859375,0.0595703125
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim19.png,0.375,0.3125
"(1,0)/(7,5)",B,espcn_x4,kodim19.png,1.0,0.0
"(1,0)/(7,5)",B,real_esrgan,kodim20.png,0.19921875,0.400390625
"(1,0)/(7,5)",B,jpeg_compression_q50,kodim20.png,0.6796875,0.16015625
"(1,0)/(7,5)",B,gaussian_blur_5x5,kodim20.png,0.568359375,0.2158203125
"(1,0)/(7,5)",B,espcn_x4,kodim20.png,0.9453125,0.02734375
"(1,4)/(4,7)",A,real_esrgan,kodim01.png,0.755859375,0.1220703125
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim01.png,0.98828125,0.005859375
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim01.png,0.796875,0.1015625
"(1,4)/(4,7)",A,espcn_x4,kodim01.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim02.png,0.81640625,0.091796875
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim02.png,0.990234375,0.0048828125
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim02.png,0.939453125,0.0302734375
"(1,4)/(4,7)",A,espcn_x4,kodim02.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim03.png,0.822265625,0.0888671875
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim03.png,0.994140625,0.0029296875
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim03.png,0.88671875,0.056640625
"(1,4)/(4,7)",A,espcn_x4,kodim03.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim04.png,0.849609375,0.0751953125
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim04.png,0.99609375,0.001953125
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim04.png,0.919921875,0.0400390625
"(1,4)/(4,7)",A,espcn_x4,kodim04.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim05.png,0.703125,0.1484375
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim05.png,0.962890625,0.0185546875
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim05.png,0.51953125,0.240234375
"(1,4)/(4,7)",A,espcn_x4,kodim05.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim06.png,0.89453125,0.052734375
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim06.png,0.962890625,0.0185546875
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim06.png,0.876953125,0.0615234375
"(1,4)/(4,7)",A,espcn_x4,kodim06.png,0.9921875,0.00390625
"(1,4)/(4,7)",A,real_esrgan,kodim07.png,0.7578125,0.12109375
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim07.png,0.986328125,0.0068359375
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim07.png,0.78125,0.109375
"(1,4)/(4,7)",A,espcn_x4,kodim07.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim08.png,0.486328125,0.2568359375
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim08.png,0.96875,0.015625
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim08.png,0.603515625,0.1982421875
"(1,4)/(4,7)",A,espcn_x4,kodim08.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim09.png,0.796875,0.1015625
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim09.png,0.986328125,0.0068359375
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim09.png,0.91796875,0.041015625
"(1,4)/(4,7)",A,espcn_x4,kodim09.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim10.png,0.75390625,0.123046875
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim10.png,0.98828125,0.005859375
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim10.png,0.923828125,0.0380859375
"(1,4)/(4,7)",A,espcn_x4,kodim10.png,0.998046875,0.0009765625
"(1,4)/(4,7)",A,real_esrgan,kodim11.png,0.86328125,0.068359375
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim11.png,0.990234375,0.0048828125
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim11.png,0.84765625,0.076171875
"(1,4)/(4,7)",A,espcn_x4,kodim11.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim12.png,0.8984375,0.05078125
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim12.png,0.990234375,0.0048828125
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim12.png,0.93359375,0.033203125
"(1,4)/(4,7)",A,espcn_x4,kodim12.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim13.png,0.908203125,0.0458984375
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim13.png,0.96875,0.015625
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim13.png,0.6640625,0.16796875
"(1,4)/(4,7)",A,espcn_x4,kodim13.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim14.png,0.908203125,0.0458984375
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim14.png,0.990234375,0.0048828125
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim14.png,0.78125,0.109375
"(1,4)/(4,7)",A,espcn_x4,kodim14.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim15.png,0.783203125,0.1083984375
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim15.png,0.955078125,0.0224609375
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim15.png,0.845703125,0.0771484375
"(1,4)/(4,7)",A,espcn_x4,kodim15.png,0.98828125,0.005859375
"(1,4)/(4,7)",A,real_esrgan,kodim16.png,0.923828125,0.0380859375
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim16.png,0.998046875,0.0009765625
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim16.png,0.955078125,0.0224609375
"(1,4)/(4,7)",A,espcn_x4,kodim16.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim17.png,0.951171875,0.0244140625
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim17.png,0.990234375,0.0048828125
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim17.png,0.8984375,0.05078125
"(1,4)/(4,7)",A,espcn_x4,kodim17.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim18.png,0.91015625,0.044921875
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim18.png,0.982421875,0.0087890625
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim18.png,0.806640625,0.0966796875
"(1,4)/(4,7)",A,espcn_x4,kodim18.png,0.998046875,0.0009765625
"(1,4)/(4,7)",A,real_esrgan,kodim19.png,0.826171875,0.0869140625
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim19.png,0.9921875,0.00390625
"(1,4)/(4,7)",A,gaussian_blur_5x5,kodim19.png,0.87890625,0.060546875
"(1,4)/(4,7)",A,espcn_x4,kodim19.png,1.0,0.0
"(1,4)/(4,7)",A,real_esrgan,kodim20.png,0.42578125,0.287109375
"(1,4)/(4,7)",A,jpeg_compression_q50,kodim20.png,0.78125,0.109375
