image,dataset,coefficient_pair,alpha,attack,nc,ber,psnr,ssim,esrgan_source
t043,tampere17,standard,0.1,jpeg_q50,1.0,0.0,27.669336932618982,0.8426782178399104,
t043,tampere17,standard,0.1,gaussian_blur,0.865234375,0.0673828125,26.52224547173926,0.7909490764234218,
t043,tampere17,balanced,0.1,none,1.0,0.0,39.14055559052335,0.9867440368352388,
t043,tampere17,balanced,0.1,real_esrgan,0.83203125,0.083984375,26.915341144552507,0.8405106923667499,live_canonical
t043,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,27.669590387001687,0.8430780355514069,
t043,tampere17,balanced,0.1,gaussian_blur,0.8828125,0.05859375,26.51006952082131,0.790423074593018,
t043,tampere17,hf,0.1,none,1.0,0.0,43.33155097707017,0.9927916323339604,
t043,tampere17,hf,0.1,real_esrgan,0.912109375,0.0439453125,27.080260494657754,0.8435929567350205,disk_precomputed_canonical
t043,tampere17,hf,0.1,jpeg_q50,0.9609375,0.01953125,27.866055373345432,0.8504427757260418,
t043,tampere17,hf,0.1,gaussian_blur,0.9609375,0.01953125,26.64985256118403,0.7979276702463335,
t044,tampere17,standard,0.1,none,1.0,0.0,41.21197476912042,0.9782365130218255,
t044,tampere17,standard,0.1,real_esrgan,0.6171875,0.19140625,29.359377967972744,0.9156491833042337,disk_precomputed_canonical
t044,tampere17,standard,0.1,jpeg_q50,0.998046875,0.0009765625,31.645435593105546,0.8825990717310795,
t044,tampere17,standard,0.1,gaussian_blur,0.9375,0.03125,29.920877156156564,0.8778918122807443,
t044,tampere17,balanced,0.1,none,1.0,0.0,42.473819952218285,0.9825130196265176,
t044,tampere17,balanced,0.1,real_esrgan,0.8125,0.09375,29.39576461968061,0.9159355051714404,live_canonical
t044,tampere17,balanced,0.1,jpeg_q50,0.998046875,0.0009765625,31.77748100868632,0.887818496475123,
t044,tampere17,balanced,0.1,gaussian_blur,0.974609375,0.0126953125,29.969600127457035,0.8787271061904075,
t044,tampere17,hf,0.1,none,1.0,0.0,44.73467176716893,0.9861144431182187,
t044,tampere17,hf,0.1,real_esrgan,0.640625,0.1796875,30.16833708926346,0.9235243477967838,disk_precomputed_canonical
t044,tampere17,hf,0.1,jpeg_q50,0.85546875,0.072265625,32.00967488157133,0.8971512301284315,
t044,tampere17,hf,0.1,gaussian_blur,0.99609375,0.001953125,30.089475120438827,0.8862410323546747,
t045,tampere17,standard,0.1,none,1.0,0.0,39.5108136797022,0.9859161352483662,
t045,tampere17,standard,0.1,real_esrgan,0.912109375,0.0439453125,26.786144296104894,0.8127565803697921,disk_precomputed_canonical
t045,tampere17,standard,0.1,jpeg_q50,0.998046875,0.0009765625,27.089338335864316,0.78008362262636,
t045,tampere17,standard,0.1,gaussian_blur,0.873046875,0.0634765625,26.7548573770345,0.7518956326728818,
t045,tampere17,balanced,0.1,none,1.0,0.0,39.327053038528824,0.9861594435675222,
t045,tampere17,balanced,0.1,real_esrgan,0.8828125,0.05859375,26.83308209162256,0.8143086265434768,live_canonical
t045,tampere17,balanced,0.1,jpeg_q50,0.9921875,0.00390625,27.088295432033128,0.7803164970839359,
t045,tampere17,balanced,0.1,gaussian_blur,0.890625,0.0546875,26.73724879707736,0.751416185976078,
t045,tampere17,hf,0.1,none,1.0,0.0,43.454581288605226,0.9932471412103817,
t045,tampere17,hf,0.1,real_esrgan,0.947265625,0.0263671875,26.942948057135222,0.8150624637905487,disk_precomputed_canonical
t045,tampere17,hf,0.1,jpeg_q50,0.97265625,0.013671875,27.234340863330434,0.7860626999344783,
t045,tampere17,hf,0.1,gaussian_blur,0.9609375,0.01953125,26.8769408566474,0.759902959064514,
t046,tampere17,standard,0.1,none,1.0,0.0,38.58439444004651,0.9852650662369592,
t046,tampere17,standard,0.1,real_esrgan,0.892578125,0.0537109375,26.528536832100063,0.8674077740124678,disk_precomputed_canonical
t046,tampere17,standard,0.1,jpeg_q50,0.998046875,0.0009765625,26.464738894376264,0.835126179976167,
t046,tampere17,standard,0.1,gaussian_blur,0.8203125,0.08984375,26.804941298045478,0.816906424954586,
t046,tampere17,balanced,0.1,none,1.0,0.0,37.973075603393355,0.9838772857557974,
t046,tampere17,balanced,0.1,real_esrgan,0.90625,0.046875,26.487234465608466,0.8662177293856111,live_canonical
t046,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,26.425782775324258,0.835172354365949,
t046,tampere17,balanced,0.1,gaussian_blur,0.87109375,0.064453125,26.759145868244882,0.8150213457134509,
t046,tampere17,hf,0.1,none,1.0,0.0,43.30320741334891,0.9930033294540368,
t046,tampere17,hf,0.1,real_esrgan,0.919921875,0.0400390625,26.7030972858139,0.8734048382729201,disk_precomputed_canonical
t046,tampere17,hf,0.1,jpeg_q50,0.919921875,0.0400390625,26.626630509010752,0.8438755727746531,
t046,tampere17,hf,0.1,gaussian_blur,0.953125,0.0234375,26.9624855803713,0.8254601118045235,
t047,tampere17,standard,0.1,none,1.0,0.0,39.072640791917934,0.9893002619910475,
t047,tampere17,standard,0.1,real_esrgan,0.94140625,0.029296875,25.59244793102895,0.8350922914502953,disk_precomputed_canonical
t047,tampere17,standard,0.1,jpeg_q50,0.998046875,0.0009765625,26.023189208056642,0.8125439576988155,
t047,tampere17,standard,0.1,gaussian_blur,0.85546875,0.072265625,25.93289054606008,0.7474749192700351,
t047,tampere17,balanced,0.1,none,1.0,0.0,38.69666924001797,0.9885264327205242,
t047,tampere17,balanced,0.1,real_esrgan,0.92578125,0.037109375,25.58139902908581,0.8338226591632094,live_canonical
t047,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,26.01115716330113,0.8117737264508557,
t047,tampere17,balanced,0.1,gaussian_blur,0.880859375,0.0595703125,25.912816332781677,0.7459773511138169,
t047,tampere17,hf,0.1,none,1.0,0.0,43.05422625154052,0.9950728433222572,
t047,tampere17,hf,0.1,real_esrgan,0.953125,0.0234375,25.695983158829048,0.8379179062929681,disk_precomputed_canonical
t047,tampere17,hf,0.1,jpeg_q50,0.978515625,0.0107421875,26.142880989840304,0.817554303479029,
t047,tampere17,hf,0.1,gaussian_blur,0.94921875,0.025390625,26.04606630918264,0.754126672257534,
t048,tampere17,standard,0.1,none,1.0,0.0,43.97195340071545,0.9779084806784507,
t048,tampere17,standard,0.1,real_esrgan,0.80859375,0.095703125,33.0965449239019,0.8964785579965843,disk_precomputed_canonical
t048,tampere17,standard,0.1,jpeg_q50,1.0,0.0,33.11647280447964,0.8550228870955742,
t048,tampere17,standard,0.1,gaussian_blur,0.998046875,0.0009765625,34.57119618646424,0.8947803979254028,
t048,tampere17,balanced,0.1,none,1.0,0.0,43.619808698268656,0.9776628469641278,
t048,tampere17,balanced,0.1,real_esrgan,0.79296875,0.103515625,33.052286978328866,0.8954622318255883,live_canonical
t048,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,33.1703417918932,0.8630339065321179,
t048,tampere17,balanced,0.1,gaussian_blur,0.994140625,0.0029296875,34.51918284766949,0.893514030587199,
t048,tampere17,hf,0.1,none,1.0,0.0,44.906431724554096,0.9806505261297538,
t048,tampere17,hf,0.1,real_esrgan,0.748046875,0.1259765625,33.22407706624847,0.905394179432664,disk_precomputed_canonical
t048,tampere17,hf,0.1,jpeg_q50,0.703125,0.1484375,33.385896342925065,0.8753645133226232,
t048,tampere17,hf,0.1,gaussian_blur,1.0,0.0,34.74956895753719,0.902941500982266,
t049,tampere17,standard,0.1,none,1.0,0.0,40.40260291558282,0.9858997305027656,
t049,tampere17,standard,0.1,real_esrgan,0.931640625,0.0341796875,26.991924776356925,0.8687794398328669,disk_precomputed_canonical
t049,tampere17,standard,0.1,jpeg_q50,1.0,0.0,27.611623856653694,0.8472652025649668,
t049,tampere17,standard,0.1,gaussian_blur,0.921875,0.0390625,26.154877641666626,0.8106700766745623,
t049,tampere17,balanced,0.1,none,1.0,0.0,40.35441149047105,0.9861521007300347,
t049,tampere17,balanced,0.1,real_esrgan,0.94921875,0.025390625,27.0018328999168,0.8686508558255718,live_canonical
t049,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,27.617437945171005,0.8485680650569799,
t049,tampere17,balanced,0.1,gaussian_blur,0.943359375,0.0283203125,26.14646003646293,0.8099583248979153,
t049,tampere17,hf,0.1,none,1.0,0.0,43.41764904396527,0.9897422391077589,
t049,tampere17,hf,0.1,real_esrgan,0.94921875,0.025390625,27.126676332580118,0.871472220347615,disk_precomputed_canonical
t049,tampere17,hf,0.1,jpeg_q50,0.9140625,0.04296875,27.744751322287755,0.8554952987555983,
t049,tampere17,hf,0.1,gaussian_blur,0.95703125,0.021484375,26.2386319580104,0.8171814398846474,
t050,tampere17,standard,0.1,none,1.0,0.0,36.711779994774055,0.9878813551365937,
t050,tampere17,standard,0.1,real_esrgan,0.896484375,0.0517578125,25.77283643222083,0.8950653599802053,disk_precomputed_canonical
t050,tampere17,standard,0.1,jpeg_q50,0.998046875,0.0009765625,26.502206164398974,0.8957093517274335,
t050,tampere17,standard,0.1,gaussian_blur,0.73828125,0.130859375,23.105579527694854,0.8004844737941982,
t050,tampere17,balanced,0.1,none,1.0,0.0,36.30151587670588,0.9877509706159778,
t050,tampere17,balanced,0.1,real_esrgan,0.90234375,0.048828125,25.818709842912384,0.8963165209014609,live_canonical
t050,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,26.46452152009353,0.8957907170213427,
t050,tampere17,balanced,0.1,gaussian_blur,0.787109375,0.1064453125,23.084425051955154,0.7996507400276395,
t050,tampere17,hf,0.1,none,1.0,0.0,42.271348254561225,0.9951059090975848,
t050,tampere17,hf,0.1,real_esrgan,0.94140625,0.029296875,25.984562261927255,0.901360993685699,disk_precomputed_canonical
t050,tampere17,hf,0.1,jpeg_q50,0.966796875,0.0166015625,26.80344700485748,0.9026350563247026,
t050,tampere17,hf,0.1,gaussian_blur,0.90625,0.046875,23.217647899279573,0.8076259225917805,
t051,tampere17,standard,0.1,none,1.0,0.0,39.825662248798054,0.9857656368067347,
t051,tampere17,standard,0.1,real_esrgan,0.810546875,0.0947265625,25.866322891925012,0.7806399815255487,disk_precomputed_canonical
t051,tampere17,standard,0.1,jpeg_q50,0.998046875,0.0009765625,28.384255945797054,0.820990444232543,
t051,tampere17,standard,0.1,gaussian_blur,0.8828125,0.05859375,27.127460543307663,0.8059583005354957,
t051,tampere17,balanced,0.1,none,1.0,0.0,40.820527450120764,0.9868733616044459,
t051,tampere17,balanced,0.1,real_esrgan,0.828125,0.0859375,25.918697842529767,0.7813526101785766,live_canonical
t051,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,28.439780813245097,0.8214675253291669,
t051,tampere17,balanced,0.1,gaussian_blur,0.951171875,0.0244140625,27.150543397224233,0.8060066024435121,
t051,tampere17,hf,0.1,none,1.0,0.0,44.07982843501955,0.9918771990178005,
t051,tampere17,hf,0.1,real_esrgan,0.873046875,0.0634765625,26.081033633732368,0.7853919130777572,disk_precomputed_canonical
t051,tampere17,hf,0.1,jpeg_q50,0.9921875,0.00390625,28.578950952635207,0.8267300053920383,
t051,tampere17,hf,0.1,gaussian_blur,0.994140625,0.0029296875,27.253399826602305,0.8126687045276925,
t052,tampere17,standard,0.1,none,1.0,0.0,42.64798140910404,0.9882647497789195,
t052,tampere17,standard,0.1,real_esrgan,0.74609375,0.126953125,27.526316975336744,0.8403951128477108,disk_precomputed_canonical
t052,tampere17,standard,0.1,jpeg_q50,0.935546875,0.0322265625,29.195278535050242,0.8240168364342497,
t052,tampere17,standard,0.1,gaussian_blur,0.970703125,0.0146484375,28.430312656575364,0.8006165085078732,
t052,tampere17,balanced,0.1,none,1.0,0.0,42.94946390272132,0.9896455150970462,
t052,tampere17,balanced,0.1,real_esrgan,0.7890625,0.10546875,27.497686307443292,0.8407933824913791,live_canonical
t052,tampere17,balanced,0.1,jpeg_q50,0.99609375,0.001953125,29.20310900614608,0.8245096218490535,
t052,tampere17,balanced,0.1,gaussian_blur,0.982421875,0.0087890625,28.42977782661459,0.8007299590886295,
t052,tampere17,hf,0.1,none,1.0,0.0,44.40146250381068,0.9918272096431062,
t052,tampere17,hf,0.1,real_esrgan,0.841796875,0.0791015625,27.702403353173306,0.8432579232045893,disk_precomputed_canonical
t052,tampere17,hf,0.1,jpeg_q50,0.916015625,0.0419921875,29.285442527457803,0.8289340474082377,
t052,tampere17,hf,0.1,gaussian_blur,0.986328125,0.0068359375,28.498464351447197,0.8054901188955123,
t053,tampere17,standard,0.1,none,1.0,0.0,39.37738506009049,0.989073854447701,
t053,tampere17,standard,0.1,real_esrgan,0.916015625,0.0419921875,26.428824705017206,0.8719861571664657,disk_precomputed_canonical
t053,tampere17,standard,0.1,jpeg_q50,0.998046875,0.0009765625,26.107366665795393,0.827531156224781,
t053,tampere17,standard,0.1,gaussian_blur,0.861328125,0.0693359375,25.11767981058988,0.7350498705266982,
t053,tampere17,balanced,0.1,none,1.0,0.0,39.4568577401392,0.9898399483928646,
t053,tampere17,balanced,0.1,real_esrgan,0.908203125,0.0458984375,26.43326333197638,0.872474849570802,live_canonical
t053,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,26.10542729410104,0.8278332427905285,
t053,tampere17,balanced,0.1,gaussian_blur,0.916015625,0.0419921875,25.111065908470312,0.7350310322407644,
t053,tampere17,hf,0.1,none,1.0,0.0,42.82679279164144,0.9951533060484258,
t053,tampere17,hf,0.1,real_esrgan,0.935546875,0.0322265625,26.541265221510173,0.8744518480605835,disk_precomputed_canonical
t053,tampere17,hf,0.1,jpeg_q50,0.984375,0.0078125,26.226359895154893,0.8332404762608873,
t053,tampere17,hf,0.1,gaussian_blur,0.953125,0.0234375,25.20254006345558,0.7415607181712338,
t054,tampere17,standard,0.1,none,1.0,0.0,44.061078340722666,0.9779762802873336,
t054,tampere17,standard,0.1,real_esrgan,0.646484375,0.1767578125,32.46405812948039,0.8332768212557179,disk_precomputed_canonical
t054,tampere17,standard,0.1,jpeg_q50,1.0,0.0,34.71373513087868,0.8516535396122693,
t054,tampere17,standard,0.1,gaussian_blur,1.0,0.0,35.783960915051566,0.8804410273048475,
t054,tampere17,balanced,0.1,none,1.0,0.0,44.14133362168915,0.9784243029884276,
t054,tampere17,balanced,0.1,real_esrgan,0.638671875,0.1806640625,32.46877435886455,0.8326504865683204,live_canonical
t054,tampere17,balanced,0.1,jpeg_q50,1.0,0.0,34.78261450263493,0.8568553212746535,
t054,tampere17,balanced,0.1,gaussian_blur,0.998046875,0.0009765625,35.76241739297634,0.8794735038957021,
t054,tampere17,hf,0.1,none,1.0,0.0,44.73666811795667,0.9797796303134206,
t054,tampere17,hf,0.1,real_esrgan,0.763671875,0.1181640625,32.34654313069368,0.8361974391939767,disk_precomputed_canonical
t054,tampere17,hf,0.1,jpeg_q50,0.8671875,0.06640625,35.02783336318239,0.8681950572428385,
t054,tampere17,hf,0.1,gaussian_blur,1.0,0.0,36.01266423848007,0.8885351463591776,
t055,tampere17,standard,0.1,none,1.0,0.0,41.51153860262326,0.9855527684426443,
t055,tampere17,standard,0.1,real_esrgan,0.87890625,0.060546875,28.681191154247465,0.8748643866146998,disk_precomputed_canonical
t055,tampere17,standard,0.1,jpeg_q50,0.998046875,0.0009765625,28.513724774645432,0.7713004250490941,
t055,tampere17,standard,0.1,gaussian_blur,0.953125,0.0234375,29.02764446817635,0.8284411749772209,
t055,tampere17,balanced,0.1,none,1.0,0.0,41.258372311259905,0.9861506160919614,
t055,tampere17,balanced,0.1,real_esrgan,0.904296875,0.0478515625,28.67012535857471,0.876008812977345,live_canonical
t055,tampere17,balanced,0.1,jpeg_q50,0.998046875,0.0009765625,28.503241243185855,0.7725079997796941,
t055,tampere17,balanced,0.1,gaussian_blur,0.962890625,0.0185546875,29.00533907952431,0.8282895098335746,
t055,tampere17,hf,0.1,none,1.0,0.0,44.3745325401468,0.9907281769358801,
t055,tampere17,hf,0.1,real_esrgan,0.90625,0.046875,28.86829361779101,0.8824921814637801,disk_precomputed_canonical
t055,tampere17,hf,0.1,jpeg_q50,0.9609375,0.01953125,28.648982541764756,0.7796142374539595,
t055,tampere17,hf,0.1,gaussian_blur,0.990234375,0.0048828125,29.149367068622617,0.8355657682939238,
t056,tampere17,standard,0.1,none,1.0,0.0,38.35382972952481,0.9891064830508919,
t056,tampere17,standard,0.1,real_esrgan,0.9609375,0.01953125,26.261751211831594,0.8605934554446343,disk_precomputed_canonical
t056,tampere17,standard,0.1,jpeg_q50,0.9921875,0.00390625,25.210319594129935,0.8245584152946979,
t056,tampere17,standard,0.1,gaussian_blur,0.830078125,0.0849609375,23.701792304170727,0.7111705666357292,
t056,tampere17,balanced,0.1,none,1.0,0.0,37.57234948850201,0.98787353038842,
t056,tampere17,balanced,0.1,real_esrgan,0.96484375,0.017578125,26.248927739214896,0.8594675771845347,live_canonical
t056,tampere17,balanced,0.1,jpeg_q50,0.998046875,0.0009765625,25.18242416097933,0.8236533646692581,
t056,tampere17,balanced,0.1,gaussian_blur,0.86328125,0.068359375,23.67566812603191,0.709281442438778,
t056,tampere17,hf,0.1,none,1.0,0.0,42.155883664831165,0.9948019315799872,
t056,tampere17,hf,0.1,real_esrgan,0.96484375,0.017578125,26.437014859937275,0.8644847537067651,disk_precomputed_canonical
t056,tampere17,hf,0.1,jpeg_q50,0.970703125,0.0146484375,25.330213128391932,0.8292101313308313,
t056,tampere17,hf,0.1,gaussian_blur,0.912109375,0.0439453125,23.78266699373269,0.7178004940247004,
t057,tampere17,standard,0.1,none,1.0,0.0,39.800545724889595,0.9809717531866605,
t057,tampere17,standard,0.1,real_esrgan,0.6953125,0.15234375,28.40538593702216,0.8774945494247371,disk_precomputed_canonical
t057,tampere17,standard,0.1,jpeg_q50,0.990234375,0.0048828125,28.57675262850767,0.833219585756015,
t057,tampere17,standard,0.1,gaussian_blur,0.888671875,0.0556640625,27.834182380855257,0.8398231676572919,
t057,tampere17,balanced,0.1,none,1.0,0.0,39.903749743034055,0.9844803267037205,
t057,tampere17,balanced,0.1,real_esrgan,0.748046875,0.1259765625,28.426717487927785,0.8797246791947266,live_canonical
t057,tampere17,balanced,0.1,jpeg_q50,0.994140625,0.0029296875,28.579695160595215,0.8349119846915497,
t057,tampere17,balanced,0.1,gaussian_blur,0.9296875,0.03515625,27.826232374952376,0.8406107099873031,
t057,tampere17,hf,0.1,none,1.0,0.0,44.21461946326499,0.9906987161533106,
t057,tampere17,hf,0.1,real_esrgan,0.796875,0.1015625,28.69342317681685,0.8820557305148661,disk_precomputed_canonical
t057,tampere17,hf,0.1,jpeg_q50,0.970703125,0.0146484375,28.805285175815122,0.842934009133652,
t057,tampere17,hf,0.1,gaussian_blur,0.998046875,0.0009765625,27.987216600241076,0.8482358103682621,
t058,tampere17,standard,0.1,none,1.0,0.0,39.237743830227146,0.9871380869925889,
t058,tampere17,standard,0.1,real_esrgan,0.865234375,0.0673828125,27.043584037329474,0.8200676510982507,disk_precomputed_canonical
t058,tampere17,standard,0.1,jpeg_q50,1.0,0.0,27.06130921019563,0.8229392648278666,
t058,tampere17,standard,0.1,gaussian_blur,0.888671875,0.0556640625,26.367659020194914,0.772428411969699,
t058,tampere17,balanced,0.1,none,1.0,0.0,37.929101025520644,0.9836869765376971,
t058,tampere17,balanced,0.1,real_esrgan,0.818359375,0.0908203125,26.984729878029764,0.8200517094788106,live_canonical
t058,tampere17,balanced,0.1,jpeg_q50,0.998046875,0.0009765625,26.98001597193604,0.8202106682295257,
t058,tampere17,balanced,0.1,gaussian_blur,0.853515625,0.0732421875,26.30413265023509,0.7694430326841076,
t058,tampere17,hf,0.1,none,1.0,0.0,43.0815537262439,0.9929045409725744,
t058,tampere17,hf,0.1,real_esrgan,0.845703125,0.0771484375,27.195504824958512,0.8233371396125403,disk_precomputed_canonical
t058,tampere17,hf,0.1,jpeg_q50,0.986328125,0.0068359375,27.204422852444047,0.8287099193653278,
t058,tampere17,hf,0.1,gaussian_blur,0.95703125,0.021484375,26.486143988409015,0.7794672532460036,
t059,tampere17,standard,0.1,none,0.998046875,0.0009765625,39.93504480601271,0.9862044816481887,
t059,tampere17,standard,0.1,real_esrgan,0.787109375,0.1064453125,26.823921946086486,0.8464065254235282,disk_precomputed_canonical
t059,tampere17,standard,0.1,jpeg_q50,0.9921875,0.00390625,26.40630206378627,0.8040729271401542,
t059,tampere17,standard,0.1,gaussian_blur,0.88671875,0.056640625,25.72771026122303,0.7709687148104895,
t059,tampere17,balanced,0.1,none,0.998046875,0.0009765625,39.86252157125119,0.9869791427639657,
